1.2887,-1.3266,-0.096926,57,6,-0.19732,1.6692e+09
1.2965,-1.3351,0.42966,57,14,-0.19732,1.6692e+09
1.2928,-1.3313,-0.032392,59,7,-0.19731,1.6692e+09
1.2961,-1.3346,0.49849,53,15,-0.19731,1.6692e+09
0.68577,-0.70741,-0.264,1,0,-0.19765,1.6692e+09
1.2903,-1.331,0.032357,55,8,-0.19765,1.6692e+09
1.2775,-1.3183,-0.42381,61,1,-0.19764,1.6692e+09
1.2912,-1.3325,0.09724,60,9,-0.19764,1.6692e+09
1.2854,-1.3269,-0.3591,54,2,-0.19764,1.6692e+09
1.2934,-1.3352,0.16263,65,10,-0.19764,1.6692e+09
1.2794,-1.3211,-0.29128,54,3,-0.19764,1.6692e+09
1.2857,-1.3276,0.22692,58,11,-0.19763,1.6692e+09
1.2829,-1.3248,-0.22643,56,4,-0.19763,1.6692e+09
1.2998,-1.3426,0.29597,57,12,-0.19763,1.6692e+09
1.2929,-1.3356,-0.16263,62,5,-0.19763,1.6692e+09
1.2874,-1.3304,0.35987,56,13,-0.19762,1.6692e+09
1.2806,-1.3233,-0.096508,57,6,-0.19762,1.6692e+09
1.2928,-1.336,0.42921,55,14,-0.19762,1.6692e+09
1.2903,-1.3338,-0.032392,61,7,-0.19762,1.6692e+09
1.2935,-1.3371,0.49849,53,15,-0.19761,1.6692e+09
0.75701,-0.78363,-0.29195,26,0,-0.19759,1.6692e+09
1.2879,-1.3332,0.032357,55,8,-0.19759,1.6692e+09
1.2698,-1.3149,-0.42201,61,1,-0.19759,1.6692e+09
1.2834,-1.329,0.096822,67,9,-0.19759,1.6692e+09
1.2763,-1.3221,-0.35719,52,2,-0.19758,1.6692e+09
1.2897,-1.336,0.16246,68,10,-0.19758,1.6692e+09
1.2784,-1.3248,-0.29159,52,3,-0.19758,1.6692e+09
1.2806,-1.327,0.22643,58,11,-0.19758,1.6692e+09
